Annotator A ID,Annotator B ID,Parition ID,Corpora ID,Sentence ID,Text,Annotator A Text,Annotator B Text,Length,Error,Alignment Score,Agreement
6,8,1,2,3324,I sent in a reuest almost 3 weeks ago for sponsorship for a train ride from Garden City Ks to Albureque NM. I would like to know the statis on it,[I sent in a reuest almost 3 weeks ago for sponsorship for a train ride from Garden City Ks to Albureque NM.] I would like to know the statis on it,I sent in a reuest almost 3 weeks ago for sponsorship for a train ride from Garden City Ks to Albureque NM. I would like to know the statis on it,145,107,0.2620689655,0
6,8,1,2,3325,on the intrenet your ad says dont use I95 take cname- for $95.what days are we talking about?,on the intrenet your ad says dont use I95 take cname- for $95.[what days are we talking about?],on the intrenet your ad says dont use I95 take cname- for $95.what days are we talking about?,93,31,0.6666666667,0
6,8,1,2,3326,"in february sometime I would like a roundtrip from Duluth , mn to Phoenix , az","in february sometime I would like a roundtrip from Duluth , mn to Phoenix , az","in february sometime I would like a roundtrip from Duluth , mn to Phoenix , az",78,0,1,1
6,8,1,2,3327,"HI -----, WE NEED TO CANCEL OUR DEC 23 TRIP. MY RES # IS ######. CAN YOU HELP?","HI -----, WE NEED TO CANCEL OUR DEC 23 TRIP. MY RES # IS ######. CAN YOU HELP?","[HI -----, ]WE NEED TO CANCEL OUR DEC 23 TRIP. MY RES # IS ######. CAN YOU HELP?",78,10,0.8717948718,0
6,8,1,2,3328,If going from 30th sreet to New Yorl Penn Station - what is the difference between the Acela and the Keystone,[If going from 30th sreet to New Yorl Penn Station -] what is the difference between the Acela and the Keystone,If going from 30th sreet to New Yorl Penn Station - what is the difference between the Acela and the Keystone,109,51,0.5321100917,0
6,8,1,2,3329,What number do I call when it says must be booked with train?,What number do I call when it says must be booked with train?,What number do I call when it says must be booked with train?,61,0,1,1
6,8,1,2,3330,If my father would pay for tickets in Chicago can I pick them up in Altoona pa,If my father would pay for tickets in Chicago can I pick them up in Altoona pa,If my father would pay for tickets in Chicago can I pick them up in Altoona pa,78,0,1,1
6,8,1,2,3331,I use oxygen at night and have a machine that extracts th3 oxygen from the air. Can it be taken on a train?,[I use oxygen at night and have a machine that extracts th3 oxygen from the air.] Can it be taken on a train?,I use oxygen at night and have a machine that extracts th3 oxygen from the air. Can it be taken on a train?,107,79,0.261682243,0
6,8,1,2,3332,Is there Red Cap Service to assist with bags and pre-boarding if you are waiting in Club Acela?,Is there Red Cap Service to assist with bags and pre-boarding if you are waiting in Club Acela?,Is there Red Cap Service to assist with bags and pre-boarding if you are waiting in Club Acela?,95,0,1,1
6,8,1,2,3333,"i need a bedroom on the city of new orleans december 9 ,2015","i need a bedroom on the city of new orleans december 9 ,2015","i need a bedroom on the city of new orleans december 9 ,2015",60,0,1,1
6,8,1,2,3334,"I am trying to get on a train from Galesburg, IL to Chicago, IL on december 17, 2015. The train that departs at 7:38am says that there is no checked baggage. I have one suitcase. Can i pay to take it","I am trying to get on a train from Galesburg, IL to Chicago, IL on december 17, 2015.[ The train that departs at 7:38am says that there is no checked baggage. I have one suitcase. Can i pay to take it]","I am trying to get on a train from Galesburg, IL to Chicago, IL on december 17, 2015. The train that departs at 7:38am says that there is no checked baggage. I have one suitcase. Can i pay to take it",199,114,0.4271356784,0
6,8,1,2,3335,Where do I got once I am there to catch my train>,Where do I got once I am there to catch my train>,Where do I got once I am there to catch my train>,49,0,1,1
6,8,1,2,3336,I'm booking trip from EVT to PDX 11/22/15. On the schedule there is,I'm booking trip from EVT to PDX 11/22/15. [On the schedule there is],I'm booking trip from EVT to PDX 11/22/15. On the schedule there is,67,24,0.6417910448,0
6,8,1,2,3337,we can not open the email to print our tickets is it possible to have recive my tickets a differt way?,we can not open the email to print our tickets [is it possible to have recive my tickets a differt way?],we can not open the email to print our tickets is it possible to have recive my tickets a differt way?,102,55,0.4607843137,0
6,8,1,2,3338,"can you take your dogs and cat on a train from Grand Junction, Co to Toledo, OH","can you take your dogs and cat on a train from Grand Junction, Co to Toledo, OH","can you take your dogs and cat on a train from Grand Junction, Co to Toledo, OH",79,0,1,1
6,8,1,2,3339,Hi I would like to know how much time it takes to get from toronto to chicago,Hi I would like to know how much time it takes to get from toronto to chicago,[Hi ]I would like to know how much time it takes to get from toronto to chicago,77,3,0.961038961,0
6,8,1,2,3340,I am trying to find a train to take from Fullerton CA to Sorrento Valley San Diego. Its telling me the earliest train is at 5:40 pm...I need a morning ride,I am trying to find a train to take from Fullerton CA to Sorrento Valley San Diego.[ Its telling me the earliest train is at 5:40 pm...I need a morning ride],I am trying to find a train to take from Fullerton CA to Sorrento Valley San Diego. Its telling me the earliest train is at 5:40 pm...I need a morning ride,155,72,0.535483871,0
6,8,1,2,3341,I just put credit card info in to purchase ticket and then I received an error message. I don't know if the purchase went through,I just put credit card info in to purchase ticket and then I received an error message[. I don't know if the purchase went through],I just put credit card info in to purchase ticket and then I received an error message. I don't know if the purchase went through,129,43,0.6666666667,0
6,8,1,2,3343,hi i just purchased tickets but my order is not fully processed. the following is a screen print. what should i do next. I've been waiting for at least 7 minutes:,[hi ]i just purchased tickets but my order is not fully processed.[ the following is a screen print. what should i do next. I've been waiting for at least 7 minutes:],hi i just purchased tickets but my order is not fully processed. the following is a screen print. what should i do next. [I've been waiting for at least 7 minutes:],162,58,0.6419753086,1
6,8,1,2,3344,I just joined Guest Rewards. How do I enter a trip already taken?,[I just joined Guest Rewards. ]How do I enter a trip already taken?,I just joined Guest Rewards. How do I enter a trip already taken?,65,29,0.5538461538,0
6,8,1,2,3345,"Hi -----, Do you know what #s I use off of my AAA card?","Hi -----, Do you know what #s I use off of my AAA card?","[Hi -----, ]Do you know what #s I use off of my AAA card?",55,10,0.8181818182,0
6,8,1,2,3346,I have tickets in my cart how do I pay and checkout?,I have tickets in my cart how do I pay and checkout?,I have tickets in my cart how do I pay and checkout?,52,0,1,1
6,8,1,2,3347,Do I have to have my ID to get on the train or can I use my social security card,Do I have to have my ID to get on the train or can I use my social security card,Do I have to have my ID to get on the train or can I use my social security card,80,0,1,1
6,8,1,2,3348,I am unable to add return date to cart. I receive an error,I am unable to add return date to cart. [I receive an error],I am unable to add return date to cart. I receive an error,58,18,0.6896551724,0
6,8,1,2,3349,"what is cost of train ride from Brunswick ,me. to boston, ma.?","what is cost of train ride from Brunswick ,me. to boston, ma.?","what is cost of train ride from Brunswick ,me. to boston, ma.?",62,0,1,1
6,8,1,2,3351,can you tell me if the station at Helper Utah (HER) is a manned station,can you tell me if the station at Helper Utah (HER) is a manned station,can you tell me if the station at Helper Utah (HER) is a manned station,71,0,1,1
6,8,1,2,3352,I have a service animal I'm traveling with. I'd like to take care of necessary paperwork prior to traveling,I have a service animal I'm traveling with. [I'd like to take care of necessary paperwork prior to traveling],I have a service animal I'm traveling with. I'd like to take care of necessary paperwork prior to traveling,107,63,0.4112149533,0
6,8,1,2,3353,Can one make on-line purchase or reservations less than 12 hours in advance?,Can one make on-line purchase or reservations less than 12 hours in advance?,Can one make on-line purchase or reservations less than 12 hours in advance?,76,0,1,1
6,8,1,2,3354,i have bought tickets for the wrong date can i exchange them please,i have bought tickets for the wrong date can i exchange them please,i have bought tickets for the wrong date can i exchange them please,67,0,1,1
6,8,1,2,3355,I need to change a reservation that was for Friday morning to Thursday afternoon but I am not the traveler I am his assistant and I do not have the reservation number,I need to change a reservation that was for Friday morning to Thursday afternoon [but I am not the traveler I am his assistant and I do not have the reservation number],I need to change a reservation that was for Friday morning to Thursday afternoon but I am not the traveler I am his assistant and I do not have the reservation number,166,85,0.4879518072,0
6,8,1,2,3356,I have a refund in the form of a transportation certificate. How do I apply it to a purchase?,[I have a refund in the form of a transportation certificate. ]How do I apply it to a purchase?,I have a refund in the form of a transportation certificate. How do I apply it to a purchase?,93,61,0.3440860215,0
